Title,Release_Year,Genre,Synopsis,Poster_URL,Movie_ID,Movie_URL,Duration,Certification,Voters,Rating
Shallow Grave,(1994),"Crime,Drama,Thriller",Three friends discover their new flatmate dead but loaded with cash.,"https://m.media-amazon.com/images/M/MV5BZmVmOWVlODYtOTQ0Yy00ODY1LTgwZjMtYWFhOWQ3ODhmYjliL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0111149,https://www.imdb.com/title/tt0111149/,89 min,R,"64,252",7.3
Searching for Bobby Fischer,(1993),"Biography,Drama,Sport",A prepubescent chess prodigy is encouraged to harden himself in order to become a champion like the famous but unlikable Bobby Fischer.,"https://m.media-amazon.com/images/M/MV5BNTNlYjBjMGEtOTFkZS00MjM5LTk2ZTktYWVmZTc4NzE3NzAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",0108065,https://www.imdb.com/title/tt0108065/,109 min,13,"41,334",7.4
8 Out of 10 Cats Does Countdown,(2012– ),"Comedy,Game-Show",A raunchy spoof edition of Countdown (1982) with the stars of 8 Out of 10 Cats (2005).,"https://m.media-amazon.com/images/M/MV5BYTEyYTUzZDYtNDgwMS00MmNiLTliMTUtNDg3NDRiOGFlNDhkXkEyXkFqcGdeQXVyMDE4MzA0NQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",2345459,https://www.imdb.com/title/tt2345459/,30 min,NA,"6,306",8.2
Mending the Line,(2022),Drama,A Marine wounded in Afghanistan is sent to a V.A. facility in Montana where he meets a Vietnam Vet who teaches him how to fly fish as a way of dealing with his emotional and physical trauma.,"https://m.media-amazon.com/images/M/MV5BNGZmYzkzYWEtMTc4Ny00MGUyLWFhZjItMGU4NjI0ZWU1NDI1XkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_QL75_UX280_CR0,3,280,414_.jpg",9201772,https://www.imdb.com/title/tt9201772/,122 min,R,195,6.7
Calibre,(2018),"Drama,Thriller",A shocking deed turned their weekend trip into a nightmare. Now their only hope is to swallow their paranoia and act normal.,"https://m.media-amazon.com/images/M/MV5BMWJmNmRjYzgtNDk0ZC00ZDk5LTkyNGItMDY5OWU4MjU4ZTExXkEyXkFqcGdeQXVyMTA5MzEzOTg@._V1_QL75_UX280_CR0,3,280,414_.jpg",6218358,https://www.imdb.com/title/tt6218358/,101 min,UA 16+,"31,443",6.8
Borgia,(2011–2014),"Biography,Drama,History",Story of the rise and the fall of the Renaissance dynasty.,"https://m.media-amazon.com/images/M/MV5BNmQ0OGE4NGItOGI1NS00N2FiLWExZTQtYmJjNjFmZmNkYTQ2XkEyXkFqcGdeQXVyOTQxNzM2MjY@._V1_QL75_UX280_CR0,3,280,414_.jpg",1736341,https://www.imdb.com/title/tt1736341/,52 min,Not Rated,"6,936",7.7
Big Fat Liar,(2002),"Adventure,Comedy,Family","Fourteen-year-old Jason Shepherd has a reputation for stretching the truth. So, when big-time Hollywood producer Marty Wolf steals his class paper and turns it into a smash hit movie, no one believes Jason's latest tall tale.","https://m.media-amazon.com/images/M/MV5BNmEyNGFmODYtZjhjNC00NGViLTllMjQtYWYyZmQ1OGEzMzRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0265298,https://www.imdb.com/title/tt0265298/,88 min,U,"38,442",5.5
A Haunted House,(2013),"Comedy,Fantasy,Horror","Malcolm and Kisha move into their dream home, then learn that a demon also resides there. When Kisha becomes possessed, Malcolm--determined to keep his sex life on track--turns to a priest, a psychic, and a ghostbusting team for help.","https://m.media-amazon.com/images/M/MV5BMTM1ODgyOTI0NF5BMl5BanBnXkFtZTcwODgyMDY3OA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",2243537,https://www.imdb.com/title/tt2243537/,86 min,R,"48,384",5.0
She's the One,(1996),"Comedy,Drama,Romance","The love lives of two brothers, Mickey and Francis, interconnect as Francis cheats on his wife with Mickey's ex-girlfriend, while Mickey impulsively marries a stranger.","https://m.media-amazon.com/images/M/MV5BZTU0OWFjZTgtYmExNi00MDhiLTg1NmEtMTIxZDc4ZDNlOGU2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",0117628,https://www.imdb.com/title/tt0117628/,96 min,R,"18,120",6.0
The Good Girl,(2002),"Drama,Romance",A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.,"https://m.media-amazon.com/images/M/MV5BODA1NjA3MzAtNGYyYS00YThmLThkZDktNDk1ZTM4ZTJmNDgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0279113,https://www.imdb.com/title/tt0279113/,93 min,A,"46,356",6.4
Shameless Hall of Shame,(2020–2021),Comedy,Retrospective look at ten seasons of Gallagher trials and tribulations.,"https://m.media-amazon.com/images/M/MV5BODZmNjI4MjYtMjRiMy00NzE4LWI5ODItN2JjNzRlMzY0MjlhXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",13653972,https://www.imdb.com/title/tt13653972/,-,NA,643,7.6
D3: The Mighty Ducks,(1996),"Action,Comedy,Drama","The unruly team of hockey misfits grows up a bit and receives scholarships to a prestigious prep school, where they take on the snotty varsity team.","https://m.media-amazon.com/images/M/MV5BNWMyZmNkNTMtYTZlMi00MmQ5LWE4NWQtMzVjZWZhNmU1Yjc1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0116000,https://www.imdb.com/title/tt0116000/,104 min,PG,"27,921",5.4
Frost/Nixon,(2008),"Biography,Drama,History",A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.,"https://m.media-amazon.com/images/M/MV5BYTdmMWVmMmEtZTExOS00YzFhLWI3MGUtZDc5MjBhMjNjOWMzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0870111,https://www.imdb.com/title/tt0870111/,122 min,U,"110,452",7.7
Paper Girls,(2022),"Adventure,Drama,Sci-Fi","Four young friends' paper routes are disrupted on Hell Day 1988, when they unknowingly time travel to 2019. While searching for a way home, they come face-to-face with their adult selves and learn how to work together to save the world.","https://m.media-amazon.com/images/M/MV5BODE5ZjMwZmQtYTcxZS00MzVjLWEzOTQtMzBhMTFkODQ3MGVmXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UX280_CR0,3,280,414_.jpg",10623646,https://www.imdb.com/title/tt10623646/,40 min,UA 16+,"11,277",7.3
Welcome to Marwen,(2018),"Biography,Comedy,Drama",A victim of a brutal attack finds a unique and beautiful therapeutic outlet to help him through his recovery process.,"https://m.media-amazon.com/images/M/MV5BMjIxMjUwMjItMGIxYS00NTlmLTgxZTQtMzg2Yjc1ZWQ3YTYxXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_QL75_UX280_CR0,3,280,414_.jpg",3289724,https://www.imdb.com/title/tt3289724/,116 min,PG-13,"25,038",6.2
Man Down,(2013–2017),Comedy,A deadbeat drama teacher gets a wake-up call when his girlfriend leaves him.,"https://m.media-amazon.com/images/M/MV5BNzYyYWJkNTQtZmFmOC00NTdmLThiYWUtYzc3YjFlM2E0OTZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE4NDU1Njk@._V1_QL75_UX280_CR0,3,280,414_.jpg",3063454,https://www.imdb.com/title/tt3063454/,30 min,NA,"4,867",7.6
Evil Lives Here,(2016– ),"Documentary,Biography,Crime",A TV series where individuals share their perspectives of loved ones who committed horrific crimes.,"https://m.media-amazon.com/images/M/MV5BMzRiOTE1MGUtYjFhMC00NzhiLWFjY2UtYmNlMWI5MjZlNTAwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",5489746,https://www.imdb.com/title/tt5489746/,43 min,NA,"1,512",8.0
Sisters,(1991–1996),Drama,"Follows the lives and loves of four close, but very different, sisters of the Reed family living in Winnetka, Illinois.","https://m.media-amazon.com/images/M/MV5BZjBlNWJkMDItMjhjZC00ZmE2LTk5ODgtYjhmOWU1MjczMDZiXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0101199,https://www.imdb.com/title/tt0101199/,60 min,NA,"2,182",7.5
American Rust,(2021),"Crime,Drama",A compelling family drama that explores the tattered American dream through the eyes of complicated and compromised Chief of Police Del Harris in a Rust Belt town in southwest Pennsylvania.,"https://m.media-amazon.com/images/M/MV5BNmM0YjYwZjMtMGJkOS00NWY3LWJjNjktYWYwZTU2NzAwNWZiXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_QL75_UX280_CR0,3,280,414_.jpg",1532495,https://www.imdb.com/title/tt1532495/,60 min,NA,"9,235",7.2
Wolf,(II) (2021),"Drama,Mystery,Thriller",A high-concept arthouse drama about a boy who believes he is a wolf.,"https://m.media-amazon.com/images/M/MV5BMGNhNjBjZGQtYTU1Mi00NmQxLTgwZTktM2QyOGI3OTMwMmMxXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX280_CR0,3,280,414_.jpg",10698174,https://www.imdb.com/title/tt10698174/,99 min,R,"12,232",5.2
That Peter Crouch Film,(2023),Documentary,"The story behind football's most unlikely hero. Now, after nearly 25 years since signing his first professional contract, Peter Crouch has only one question to ask himself...How the hell did he get here?","https://m.media-amazon.com/images/M/MV5BNWMyY2QyOWEtNmRiNS00YmQ2LWIwNjEtY2UyNzAxM2Q5MTI2XkEyXkFqcGdeQXVyMTAxMTM4NzU@._V1_QL75_UX280_CR0,3,280,414_.jpg",28155718,https://www.imdb.com/title/tt28155718/,85 min,NA,384,7.1
The Bad Lieutenant: Port of Call - New Orleans,(2009),"Crime,Drama",Terence McDonagh is a drug- and gambling-addled detective in post-Katrina New Orleans investigating the killing of five Senegalese immigrants.,"https://m.media-amazon.com/images/M/MV5BMTcyMzY0NTMzMF5BMl5BanBnXkFtZTcwMTc1MjY4Mg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1095217,https://www.imdb.com/title/tt1095217/,122 min,R,"79,322",6.6
Sirens,(1994),"Comedy,Drama,Romance","When a painting is termed blasphemous, a young minister and his wife visit the artist... and the three sexually playful models living with him.","https://m.media-amazon.com/images/M/MV5BN2JkMzkxYTEtODljMC00Mzk5LThkYTQtMWM1NTdjMDhlMWUwXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0111201,https://www.imdb.com/title/tt0111201/,98 min,R,"11,254",5.9
I Hate Suzie,(2020– ),"Comedy,Drama",A female celebrity has her whole life upended when her phone is hacked and a photo of her in an extremely compromising position emerges.,"https://m.media-amazon.com/images/M/MV5BNjdjMzkwOTEtMjk4ZC00NDg1LWI3ZWYtYTJiNTgyOWI0NzBjXkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_QL75_UX280_CR0,3,280,414_.jpg",10846464,https://www.imdb.com/title/tt10846464/,280 min,NA,"3,903",6.9
Ali G Indahouse,(2002),Comedy,"Ali G unwittingly becomes a pawn in the Chancellor's plot to overthrow the Prime Minister of Great Britain. However, Ali is embraced by the nation as a voice of the youth, making the PM and his government more popular than ever.","https://m.media-amazon.com/images/M/MV5BMjVmNmNkMzEtOWRiMS00YmE2LThiNDAtYjFjZTdjYTNmNzZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX280_CR0,3,280,414_.jpg",0284837,https://www.imdb.com/title/tt0284837/,85 min,UA,"93,888",6.2
Runner Runner,(2013),"Crime,Thriller","When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.","https://m.media-amazon.com/images/M/MV5BMTU5OTA0MjI4Ml5BMl5BanBnXkFtZTgwMTgxOTQwMDE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2364841,https://www.imdb.com/title/tt2364841/,88 min,R,"64,926",5.6
Because of Winn-Dixie,(2005),"Comedy,Drama,Family",A mischievous dog befriends a lonely young girl in a new town and helps her make new friends.,"https://m.media-amazon.com/images/M/MV5BMTA3NDYzNDE0MjBeQTJeQWpwZ15BbWU3MDc3NjA3MzM@._V1_QL75_UX280_CR0,3,280,414_.jpg",0317132,https://www.imdb.com/title/tt0317132/,106 min,PG,"12,208",6.3
Better Off Ted,(2009–2010),"Comedy,Sci-Fi","In an amoral science-based company, a manager tries to keep control of his scientists while being pressured by his shrewd boss.","https://m.media-amazon.com/images/M/MV5BMTI3NDgzMTU2Nl5BMl5BanBnXkFtZTcwOTUzMzA1Mg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1235547,https://www.imdb.com/title/tt1235547/,30 min,NA,"26,843",8.2
Mistress America,(2015),"Comedy,Drama","A lonely college freshman's life is turned upside-down by her impetuous, adventurous stepsister-to-be.","https://m.media-amazon.com/images/M/MV5BMjEzNzgzNDgzNV5BMl5BanBnXkFtZTgwODcyMjk4NTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2872462,https://www.imdb.com/title/tt2872462/,84 min,R,"27,867",6.7
Slip,(2023– ),"Comedy,Fantasy",Follows Mae Cannon as she finds herself restless inside a marriage that totally works. A new fantastical journey will take her to parallel universes.,"https://m.media-amazon.com/images/M/MV5BZjRmZDI0ODQtMDllNS00Yzg2LTk0OTAtZTUwOTM2ODJhM2I0XkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_QL75_UX280_CR0,3,280,414_.jpg",18970320,https://www.imdb.com/title/tt18970320/,81 min,NA,629,6.3
Abominable,(2019),"Animation,Adventure,Comedy",Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs.,"https://m.media-amazon.com/images/M/MV5BNGNjNjY1NjYtNmYxNC00OGYxLWFiMDgtZTdjN2EzYTdkYzU3XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_QL75_UX280_CR0,3,280,414_.jpg",6324278,https://www.imdb.com/title/tt6324278/,97 min,U,"40,757",7.0
The Green Hornet,(2011),"Action,Comedy,Crime","Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team.","https://m.media-amazon.com/images/M/MV5BMTcwOTMwMDYyMl5BMl5BanBnXkFtZTcwMzAxMjMyNA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0990407,https://www.imdb.com/title/tt0990407/,119 min,18,"162,785",5.8
Graceland,(2013–2015),"Action,Crime,Drama","A rookie FBI agent is sent to a house for undercover agents in Southern California, where he is trained by a former legend FBI agent.","https://m.media-amazon.com/images/M/MV5BMTQzNjM5OTc5NV5BMl5BanBnXkFtZTgwMjExMTg5MTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2393813,https://www.imdb.com/title/tt2393813/,42 min,NA,"17,349",7.6
Black Books,(2000–2004),Comedy,"Bernard Black runs a book shop, though his customer service skills leave something to be desired. He hires Manny as an employee. Fran runs the shop next door. Between the three of them many adventures ensue.","https://m.media-amazon.com/images/M/MV5BYzEyMzY2MDAtMDlkMC00MTAwLTk0MTktNGFkOTEwMGIyNWI0XkEyXkFqcGdeQXVyMjMzNzExMjE@._V1_QL75_UX280_CR0,3,280,414_.jpg",0262150,https://www.imdb.com/title/tt0262150/,25 min,NA,"60,578",8.5
A Classic Horror Story,(2021),"Drama,Horror,Mystery","In this gruesome suspense film, strangers traveling in southern Italy become stranded in the woods, where they must fight desperately to get out alive.","https://m.media-amazon.com/images/M/MV5BNGZmODA3ZjAtMDU4Zi00MWMxLWEzNTAtMGZmMmNjZGFlOTRhXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_QL75_UX280_CR0,3,280,414_.jpg",12877640,https://www.imdb.com/title/tt12877640/,95 min,18,"20,363",5.7
Personal Shopper,(2016),"Mystery,Thriller",A personal shopper in Paris refuses to leave the city until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.,"https://m.media-amazon.com/images/M/MV5BN2JhYTViMGUtMTU0Ni00MzU5LWE0ZmYtNDk2YTdmOTI5MTFjXkEyXkFqcGdeQXVyNTIyODMzMzA@._V1_QL75_UX280_CR0,3,280,414_.jpg",4714782,https://www.imdb.com/title/tt4714782/,105 min,R,"41,807",6.1
Felon,(2008),"Crime,Thriller","Locked up for killing an intruder in self-defense, a family man must cope with life in the violent penal system.","https://m.media-amazon.com/images/M/MV5BMGUwZDg5NjEtNWI3MC00OTY2LTgzMzItMzBiNWFiZmQ4MzUyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1117385,https://www.imdb.com/title/tt1117385/,104 min,R,"81,860",7.4
The Nutcracker and the Four Realms,(2018),"Adventure,Family,Fantasy",A young girl is transported into a magical world of gingerbread soldiers and an army of mice.,"https://m.media-amazon.com/images/M/MV5BOTg1NDI1MjEyMl5BMl5BanBnXkFtZTgwOTA5MTgwNjM@._V1_QL75_UX280_CR0,3,280,414_.jpg",5523010,https://www.imdb.com/title/tt5523010/,99 min,U,"35,540",5.6
The Smurfs 2,(2013),"Animation,Adventure,Comedy","The Smurfs team up with their human friends to rescue Smurfette, who has been abducted by Gargamel, since she knows a secret spell that can turn the evil sorcerer's newest creation, creatures called ""The Naughties"", into real Smurfs.","https://m.media-amazon.com/images/M/MV5BOGI0OTUwNTItZTU0Yy00YmMzLTlkNjQtZDJjZTI2YTliZTM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX280_CR0,3,280,414_.jpg",2017020,https://www.imdb.com/title/tt2017020/,105 min,U,"44,227",5.3
Little Demon,(2022– ),"Animation,Comedy,Horror","After being impregnated by the Devil, a reluctant mother and her Antichrist daughter attempt to live an ordinary life in Delaware.","https://m.media-amazon.com/images/M/MV5BYzZhYjdjZTEtYzlkMC00M2I3LTliYjItNjVlZmQ5MGEyZjRlXkEyXkFqcGdeQXVyMTMxNjUyMDkx._V1_QL75_UX280_CR0,3,280,414_.jpg",12198014,https://www.imdb.com/title/tt12198014/,26 min,A,"4,612",7.0
Barefoot,(I) (2014),"Comedy,Drama,Romance","The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He then takes the naive young woman home for his brother's wedding.","https://m.media-amazon.com/images/M/MV5BMTg0NzIxOTgxM15BMl5BanBnXkFtZTgwMjA3NjY3MDE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2355495,https://www.imdb.com/title/tt2355495/,90 min,PG-13,"26,321",6.5
The Elder Scrolls V: Skyrim,(2011 Video Game),"Action,Adventure,Fantasy","After escaping execution, the last living Dragonborn must grow in strength and power to defeat the dragons that have once again begun to plague the land of Skyrim.","https://m.media-amazon.com/images/M/MV5BMzk1OWMyNzgtNDI4Mi00ZDYyLWFjZDItMjUwMGE3ZjFjOGQ5XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX280_CR0,3,280,414_.jpg",1814884,https://www.imdb.com/title/tt1814884/,-,NA,"31,941",9.3
Julie and the Phantoms,(2020),"Adventure,Comedy,Drama","Julie is a teenage girl who finds her passion for music and life with the help of a high -concept band of teen boys (The Phantoms) who have been dead for 25 years. Julie, in turn, helps them become the band they were never able to be.","https://m.media-amazon.com/images/M/MV5BMGJiYjIyZDItNDc3Ny00ZWRjLWI2ZTctZGRmZmRmNDYzNTk1XkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UX280_CR0,3,280,414_.jpg",10183988,https://www.imdb.com/title/tt10183988/,-,13,"11,075",8.4
Pretty Hard Cases,(2021–2023),"Comedy,Crime,Drama","""Pretty Hard Cases"" follows Guns and Gangs detective Sam and Drug Squad detective Kelly. By day, they are heroes in their particular way: skilled, tough, determined, and entertaining, fighting to do good in a broken system.","https://m.media-amazon.com/images/M/MV5BOTU4NDg0ODYtMDg2Mi00M2IyLWE1MDctZjg1MTlmNTZkYTk1XkEyXkFqcGdeQXVyMzQ0NTk5NzU@._V1_QL75_UX280_CR0,3,280,414_.jpg",11090458,https://www.imdb.com/title/tt11090458/,-,NA,"2,328",6.8
Another Gay Movie,(2006),"Comedy,Romance",Four gay high school friends make a pact to lose their virginity before they go to college.,"https://m.media-amazon.com/images/M/MV5BMTYzMTIzNDI3MV5BMl5BanBnXkFtZTgwNDQwMjMxMTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",0443431,https://www.imdb.com/title/tt0443431/,92 min,NA,"9,276",5.0
Traitors,(2019),"History,Thriller",A British civil servant agrees to spy on her own government for the Americans in the aftermath of WWII.,"https://m.media-amazon.com/images/M/MV5BMzYzY2NiY2ItNTEzYS00OTVlLWIzYmYtODczOWQyN2E5YzgzXkEyXkFqcGdeQXVyMzU3MTc5OTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",7371896,https://www.imdb.com/title/tt7371896/,60 min,18,"3,606",6.6
The First 48,(2004– ),"Crime,Mystery,Reality-TV",The series follows detectives during the hours immediately following a homicide.,"https://m.media-amazon.com/images/M/MV5BZDJmM2M5N2YtOWM2ZS00YTRmLTlkMWQtOGFjMmE3M2RjYjEzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0423652,https://www.imdb.com/title/tt0423652/,60 min,NA,"4,005",8.2
Step Up All In,(2014),"Drama,Music,Romance","All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.","https://m.media-amazon.com/images/M/MV5BMTUzMjUyODA1Nl5BMl5BanBnXkFtZTgwMjIwNTQ5MTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",2626350,https://www.imdb.com/title/tt2626350/,112 min,UA,"35,413",5.9
Tropa de Elite,(2007),"Action,Crime,Drama","In 1997 Rio de Janeiro, Captain Nascimento has to find a substitute for his position while trying to take down drug dealers and criminals before the Pope visits.","https://m.media-amazon.com/images/M/MV5BMGJjN2M1ZGMtNjg3ZC00MTA1LWEyZDItMjIzZTRlYzgzODRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",0861739,https://www.imdb.com/title/tt0861739/,115 min,R,"107,098",8.0
